trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9999988750002109}",25,0,-166.42491536509408,"{0: 13, 1: 5, 2: 4, 3: 0, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.999995500003375}",25,0,-156.03621724573236,"{0: 10, 1: 7, 2: 5, 3: 2, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.9999898750170859}",20,0,-46.53672566171265,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.999982000054}",20,0,-85.2825525311737,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.9999718751318357}",30,0,-152.64287748321112,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.9999595002733742}",25,0,-200.85639519712205,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
7,False,"{'a': 0.5, 'e': 0.999944875506459}",25,5,-50.629487504621814,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",1
8,False,"{'a': 0.5, 'e': 0.9999280008639958}",25,0,-107.1847831760987,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
9,False,"{'a': 0.5, 'e': 0.9999088763839525}",25,0,-160.90267497683726,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.9998875021093592}",20,0,-140.43731714149556,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
11,False,"{'a': 0.5, 'e': 0.9998638780883079}",20,10,-69.57417511657489,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
12,False,"{'a': 0.5, 'e': 0.9998380043739528}",25,0,-305.62238931151074,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 6}",0
13,False,"{'a': 0.5, 'e': 0.9998098810245096}",20,12,-0.8269611190658264,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
14,False,"{'a': 0.5, 'e': 0.9997795081032559}",25,0,-123.25457942412511,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
15,False,"{'a': 0.5, 'e': 0.9997468856785308}",20,0,-125.88713713217054,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9997120138237345}",20,1,-88.80696151975603,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.9996748926173291}",20,9,-28.961260259376942,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.9996355221428369}",20,0,-51.401489477079686,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.9995939024888416}",25,0,-133.5763993128339,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
20,False,"{'a': 0.5, 'e': 0.9995500337489875}",25,0,-176.55829711941232,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
21,False,"{'a': 0.5, 'e': 0.9995039160219791}",20,0,-85.74033160918256,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.9994555494115813}",20,0,-44.839724736858805,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.999404934026619}",30,0,-116.86836020471794,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.9993520699809768}",25,0,-191.36798472993186,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
25,False,"{'a': 0.5, 'e': 0.9992969573935987}",20,0,-122.05587230109676,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
26,False,"{'a': 0.5, 'e': 0.999239596388488}",30,0,-77.20188468574008,"{0: 17, 1: 7, 2: 6, 3: 0, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.999179987094707}",20,0,-128.87478342050426,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.9991181296463766}",25,0,-135.54678982161198,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.999054024182676}",25,0,-207.64579322362994,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
30,False,"{'a': 0.5, 'e': 0.9989876708478425}",20,0,-31.352684945467026,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.9989190697911708}",25,0,-104.83390232900098,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.9988482211670138}",20,0,-67.91590380826982,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.9987751251347804}",20,0,-115.54091222940161,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
34,False,"{'a': 0.5, 'e': 0.9986997818589368}",30,0,-224.48809141173655,"{0: 13, 1: 4, 2: 10, 3: 0, 4: 3}",0
35,False,"{'a': 0.5, 'e': 0.9986221915090054}",25,0,0.20176306295843038,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.9985423542595644}",20,0,-95.99568417759197,"{0: 7, 1: 7, 2: 5, 3: 1, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.9984602702902475}",25,0,-63.5546527381768,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.9983759397857438}",35,0,-263.2171716430377,"{0: 16, 1: 7, 2: 7, 3: 1, 4: 4}",0
39,False,"{'a': 0.5, 'e': 0.9982893629357967}",20,0,-154.24765070893315,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.9982005399352042}",30,0,-174.88782157896546,"{0: 17, 1: 6, 2: 4, 3: 0, 4: 3}",0
41,False,"{'a': 0.5, 'e': 0.9981094709838179}",20,0,-135.73302460894652,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.9980161562865429}",25,0,-152.29585945983004,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.9979205960533374}",25,0,-141.9165794246092,"{0: 15, 1: 1, 2: 4, 3: 4, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.9978227904992117}",25,0,-137.9174471347149,"{0: 13, 1: 0, 2: 11, 3: 0, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.9977227398442284}",25,0,-128.65330026555702,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
46,False,"{'a': 0.5, 'e': 0.9976204443135014}",35,0,-193.19783107568824,"{0: 23, 1: 3, 2: 5, 3: 0, 4: 4}",0
47,False,"{'a': 0.5, 'e': 0.9975159041371955}",20,0,-182.7331328830103,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
48,False,"{'a': 0.5, 'e': 0.9974091195505261}",25,0,-148.569949969971,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.9973000907937586}",30,0,-152.91558681199024,"{0: 15, 1: 3, 2: 10, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.9971888181122075}",20,0,-71.61618360815801,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.9970753017562363}",20,0,-152.46036419939972,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.9969595419812568}",20,4,-23.556479096736403,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.9968415390477284}",30,0,-61.8435122041785,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.9967212932211577}",20,0,-85.46911897868574,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
55,False,"{'a': 0.5, 'e': 0.9965988047720977}",25,16,2.9646609234282573,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.9964740739761475}",20,0,-144.60964266930762,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
57,False,"{'a': 0.5, 'e': 0.9963471011139512}",20,0,-116.10910729636217,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.9962178864711978}",20,0,-100.75806364129888,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.99608643033862}",20,0,-75.89572400724136,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.9959527330119943}",20,2,-98.4816923296961,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 1}",1
61,False,"{'a': 0.5, 'e': 0.9958167947921394}",20,0,-78.75473310743475,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.9956786159849162}",20,0,-64.43508196153962,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.9955381969012274}",20,0,-102.73862563615958,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.9953955378570153}",25,0,-181.5830485456717,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
65,False,"{'a': 0.5, 'e': 0.9952506391732631}",20,0,-150.58547431203115,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
66,False,"{'a': 0.5, 'e': 0.9951035011759926}",30,0,-148.80276247320725,"{0: 16, 1: 6, 2: 6, 3: 0, 4: 2}",0
67,False,"{'a': 0.5, 'e': 0.9949541241962642}",25,0,-213.38933576078006,"{0: 9, 1: 5, 2: 7, 3: 2, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.994802508570176}",20,0,-64.80532506453787,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.9946486546388634}",20,0,-86.63678920938227,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.9944925627484974}",20,0,-179.41771250748502,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
71,False,"{'a': 0.5, 'e': 0.9943342332502848}",25,0,-142.0219412499146,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.9941736665004669}",20,0,-146.30190305177604,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
73,False,"{'a': 0.5, 'e': 0.9940108628603187}",20,0,-187.77308029313042,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
74,False,"{'a': 0.5, 'e': 0.9938458226961485}",20,0,-44.13601791282044,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.9936785463792964}",20,0,-130.86435380056378,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.9935090342861342}",20,15,8.351489147782532,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.9933372867980641}",20,0,-131.8610870019792,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
78,False,"{'a': 0.5, 'e': 0.9931633043015177}",25,0,-62.33733131371062,"{0: 15, 1: 6, 2: 3, 3: 1, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.9929870871879556}",20,0,-102.32348801239972,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.9928086358538663}",20,0,-119.96766256912214,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.992627950700765}",30,7,-60.41440685315058,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.9924450321351935}",20,0,-112.6189803895024,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
83,False,"{'a': 0.5, 'e': 0.9922598805687185}",25,0,-172.4643344352194,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.9920724964179307}",25,0,-139.82012749933165,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
85,False,"{'a': 0.5, 'e': 0.9918828801044445}",20,0,-142.17631554289184,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.9916910320548965}",35,0,-56.22537270656607,"{0: 28, 1: 3, 2: 3, 3: 0, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.9914969527009447}",20,0,-106.75894654063546,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.9913006424792677}",20,0,-218.94384311073938,"{0: 7, 1: 3, 2: 5, 3: 2, 4: 3}",0
89,False,"{'a': 0.5, 'e': 0.9911021018315633}",25,0,-151.69697342599585,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.9909013312045479}",20,0,-113.30891465137393,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.9906983310499554}",20,14,-24.215412050286904,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.9904931018245359}",20,0,-130.74870518040984,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
93,False,"{'a': 0.5, 'e': 0.9902856439900551}",35,0,-177.38476127158523,"{0: 21, 1: 5, 2: 5, 3: 2, 4: 2}",0
94,False,"{'a': 0.5, 'e': 0.9900759580132933}",25,0,-108.66980042171751,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.9898640443660435}",20,0,-169.44561736689127,"{0: 7, 1: 4, 2: 6, 3: 1, 4: 2}",0
96,False,"{'a': 0.5, 'e': 0.9896499035251115}",30,0,-220.32753053412597,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
97,False,"{'a': 0.5, 'e': 0.9894335359723141}",30,3,-138.0632143569808,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 2}",1
98,False,"{'a': 0.5, 'e': 0.9892149421944781}",20,0,-86.02661146158465,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.9889941226834397}",25,20,7.360150464307837,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.9887710779360422}",25,0,-104.77421360655222,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.9885458084541368}",20,0,-87.80070216801508,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.9883183147445792}",25,0,-92.83198468178314,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.9880885973192304}",20,0,-47.3566301767492,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.9878566566949545}",20,0,-20.458581730626324,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
105,False,"{'a': 0.5, 'e': 0.9876224933936179}",20,0,-94.5907848172198,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.9873861079420876}",20,0,-93.33239358878369,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.9871475008722311}",20,0,-6.877142670006794,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.986906672720914}",35,0,-126.18888691455804,"{0: 23, 1: 4, 2: 5, 3: 2, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.9866636240299999}",35,0,-207.8433162706827,"{0: 21, 1: 1, 2: 9, 3: 1, 4: 3}",0
110,False,"{'a': 0.5, 'e': 0.9864183553463477}",20,0,-111.42575898682337,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.9861708672218122}",20,0,-92.05493867732807,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.9859211602132415}",20,0,-50.85949989295749,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.9856692348824763}",20,0,-120.4512859904506,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
114,False,"{'a': 0.5, 'e': 0.9854150917963483}",20,0,-103.61977971341062,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.9851587315266797}",20,0,-54.36801091690271,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
116,False,"{'a': 0.5, 'e': 0.9849001546502806}",25,0,-157.98558654817367,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
117,False,"{'a': 0.5, 'e': 0.9846393617489492}",20,0,-79.07780598698425,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.984376353409469}",20,0,-141.19495915988077,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.9841111302236092}",25,0,-235.83900609878415,"{0: 12, 1: 4, 2: 3, 3: 2, 4: 4}",0
120,False,"{'a': 0.5, 'e': 0.9838436927881214}",20,0,-118.82615222596795,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.9835740417047399}",20,0,-98.48525402107687,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.9833021775801796}",25,11,-83.32851229433794,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
123,False,"{'a': 0.5, 'e': 0.9830281010261345}",25,0,-92.34249488551458,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.9827518126592768}",20,0,-58.31835930330478,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.9824733131012553}",20,10,-8.465744187037268,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.9821926029786937}",20,9,-62.094477528905664,"{0: 4, 1: 1, 2: 6, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.9819096829231898}",25,0,-199.70914749855746,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.9816245535713135}",35,0,-155.41933207540643,"{0: 19, 1: 4, 2: 10, 3: 1, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.981337215564606}",25,0,-92.51136352354098,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
130,False,"{'a': 0.5, 'e': 0.9810476695495772}",25,0,-239.47395572133829,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 4}",0
131,False,"{'a': 0.5, 'e': 0.980755916177706}",20,0,-71.24749401504334,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.9804619561054371}",25,0,-192.27907183906117,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
133,False,"{'a': 0.5, 'e': 0.9801657899941806}",20,0,-103.37967042480662,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.97986741851031}",25,0,-241.5079052784592,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 4}",0
135,False,"{'a': 0.5, 'e': 0.9795668423251612}",30,0,-32.14562184233227,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.9792640621150305}",20,0,-69.99285109238022,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
137,False,"{'a': 0.5, 'e': 0.9789590785611731}",20,11,-35.10306656651868,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.5, 'e': 0.978651892349802}",30,0,-81.8393569518195,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
139,False,"{'a': 0.5, 'e': 0.9783425041720859}",25,0,-92.94083123920292,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.9780309147241483}",35,0,-239.81302865199754,"{0: 20, 1: 2, 2: 8, 3: 1, 4: 4}",0
141,False,"{'a': 0.5, 'e': 0.9777171247070651}",25,0,-128.54967316298692,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
142,False,"{'a': 0.5, 'e': 0.9774011348268636}",20,0,-95.32790546018056,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.9770829457945213}",20,0,-89.03513880275874,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.9767625583259631}",20,0,-149.09530687426744,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.9764399731420608}",30,0,-234.84008070319464,"{0: 15, 1: 3, 2: 7, 3: 2, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.9761151909686308}",25,0,-159.64777040715086,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
147,False,"{'a': 0.5, 'e': 0.9757882125364329}",20,0,-91.22238365567208,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.9754590385811684}",20,0,-87.32428244430261,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.9751276698434788}",20,0,-69.40419769050322,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.9747941070689433}",35,0,-45.77298601143588,"{0: 27, 1: 3, 2: 4, 3: 1, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.9744583510080781}",25,0,-165.51125676148615,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
152,False,"{'a': 0.5, 'e': 0.9741204024163344}",25,0,-73.50608543051771,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.9737802620540961}",20,0,-143.95406473003615,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
154,False,"{'a': 0.5, 'e': 0.9734379306866789}",20,0,-52.94884114474942,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.9730934090843285}",20,0,-66.13342196016434,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
156,False,"{'a': 0.5, 'e': 0.9727466980222181}",20,0,-64.27099627290808,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.9723977982804476}",20,0,-118.80379926599261,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.9720467106440411}",20,0,-89.53327318998485,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.9716934359029458}",35,0,-262.77927381382784,"{0: 18, 1: 1, 2: 10, 3: 3, 4: 3}",0
160,False,"{'a': 0.5, 'e': 0.9713379748520296}",20,0,-62.96717775075488,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
161,False,"{'a': 0.5, 'e': 0.9709803282910798}",25,0,-157.07491357144872,"{0: 14, 1: 1, 2: 5, 3: 4, 4: 1}",0
162,False,"{'a': 0.5, 'e': 0.970620497024801}",25,0,-123.33952653764919,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
163,False,"{'a': 0.5, 'e': 0.9702584818628133}",30,0,-153.5246874659495,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
164,False,"{'a': 0.5, 'e': 0.9698942836196508}",25,0,-172.1251018532187,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
165,False,"{'a': 0.5, 'e': 0.9695279031147593}",25,0,-96.30557313337172,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.9691593411724948}",20,16,8.362291554362809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.9687885986221216}",25,0,-82.66563800307512,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
168,False,"{'a': 0.5, 'e': 0.9684156762978101}",20,0,-44.139974083463386,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.9680405750386356}",25,0,-82.63517108948611,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.9676632956885756}",30,0,-134.56530467457173,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
171,False,"{'a': 0.5, 'e': 0.9672838390965085}",30,4,-172.70671187474508,"{0: 12, 1: 6, 2: 4, 3: 2, 4: 2}",1
172,False,"{'a': 0.5, 'e': 0.9669022061162116}",25,0,-68.00968040682326,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.9665183976063587}",25,0,-147.89272651180983,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
174,False,"{'a': 0.5, 'e': 0.966132414430519}",25,0,-152.247074428635,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
175,False,"{'a': 0.5, 'e': 0.9657442574571544}",20,0,-64.89898324155337,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.965353927559618}",20,0,-156.9836950371847,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
177,False,"{'a': 0.5, 'e': 0.9649614256161518}",30,0,-139.79809087369844,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.9645667525098851}",20,0,-128.0316473676239,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
179,False,"{'a': 0.5, 'e': 0.9641699091288323}",25,0,-164.88503676514514,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
180,False,"{'a': 0.5, 'e': 0.9637708963658905}",20,0,-112.76533018632786,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
181,False,"{'a': 0.5, 'e': 0.9633697151188385}",30,0,-120.27638280560754,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
182,False,"{'a': 0.5, 'e': 0.962966366290334}",25,0,-172.84197400575465,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
183,False,"{'a': 0.5, 'e': 0.9625608507879115}",20,0,-166.53232484774102,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
184,False,"{'a': 0.5, 'e': 0.9621531695239809}",25,0,-132.42344854947157,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
